"dwc.family","dwc.genus","dwc.specificEpithet","idigbio.uuid","dwc.scientificName","dwc.occurrenceID","dwc.decimalLatitude","dwc.decimalLongitude"
"Holothuriidae","Holothuria","fuscocinerea","6a23258d-f894-4780-be3e-64d67109f834","Holothuria (Stauropora) fuscocinerea","MCZ:IZ:HOL-3037",NA,NA
"Holothuriidae","Holothuria","fuscocinerea","e841b872-afbc-4fd5-903b-28c404cb2dff","Holothuria (Stauropora) fuscocinerea","MCZ:IZ:HOL-1399",NA,NA
"Holothuriidae","Holothuria","mitis","3493ff24-ec74-4b63-87db-8892daeb482d","Holothuria (Stauropora) mitis","MCZ:IZ:HOL-1864",NA,NA
"Holothuriidae","Holothuria","pervicax","8a377a7c-4c08-4192-a6df-41db42d99338","Holothuria (Stauropora) pervicax","MCZ:IZ:HOL-1057",NA,NA
"Holothuriidae","Holothuria","pervicax","0439cc06-b11d-4eff-aa28-cac90e5af53f","Holothuria (Stauropora) pervicax","MCZ:IZ:HOL-2086",-6.786023,39.310455
"Holothuriidae","Holothuria","pervicax","49b34951-809b-4236-80a6-e15505d23611","Holothuria (Stauropora) pervicax","MCZ:IZ:HOL-680",NA,NA
"Holothuriidae","Holothuria","pervicax","e016ab65-2393-4e9f-a19d-1d730ec5f028","Holothuria (Stauropora) pervicax","MCZ:IZ:HOL-880",NA,NA
"Holothuriidae","Holothuria","pervicax","e93938fb-0a9b-4bf2-b016-7992fec27a54","Holothuria (Stauropora) pervicax","MCZ:IZ:HOL-642",NA,NA
"Holothuriidae","Holothuria","pervicax","790ed2fe-edb1-453c-8a11-547141d748ef","Holothuria (Stauropora) pervicax","MCZ:IZ:HOL-1056",-9.91518,144.05164
"Holothuriidae","Holothuria","pervicax","86d9a95f-bed5-447f-9051-2348f5a5b3af","Holothuria (Stauropora) pervicax","MCZ:IZ:HOL-1550",-31.532389,159.0727
"Holothuriidae","Holothuria","pervicax","f40141f9-e2fe-470a-ac1e-1d2265904d07","Holothuria (Stauropora) pervicax","MCZ:IZ:HOL-1424",-6.028749,39.473784
"Holothuriidae","Holothuria","pervicax","379a84de-a4a1-4da8-9550-fddf3c68b26a","Holothuria (Stauropora) pervicax","MCZ:IZ:HOL-1246",NA,NA
"Holothuriidae","Holothuria","pervicax","4d4cd1f2-5ba2-4897-9a2f-6d707135c0f2","Holothuria (Stauropora) pervicax","MCZ:IZ:HOL-963",NA,NA
"Holothuriidae","Holothuria","pervicax","9faecfed-de14-4ff8-bb2c-1d110f97f3e1","Holothuria (Stauropora) pervicax","MCZ:IZ:HOL-1264",-18.152256,178.462672
"Holothuriidae","Holothuria","pervicax","143e54f3-1b09-4b48-b801-d0cf35fbc268","Holothuria (Stauropora) pervicax","MCZ:IZ:HOL-881",NA,NA
"Holothuriidae","Holothuria","pluricuriosa","f6d9b3a0-6c4b-4aa8-ab18-b4a3655e4d40","Holothuria (Stauropora) pluricuriosa","MCZ:IZ:HOL-1808",NA,NA
"Holothuriidae","Holothuria","pluricuriosa","28da388f-ce54-4945-a4d6-88a9d6529de0","Holothuria (Stauropora) pluricuriosa","MCZ:IZ:127885",NA,NA
"Holothuriidae","Holothuria","theeli","6bb84532-bca9-4576-af88-49a4e7d36c4d","Holothuria theeli","F0411FFD-88A0-4E6F-9902-20532B9A1182",NA,NA
"Holothuriidae","Holothuria","theeli","d561ca9e-6621-4a85-a9cd-b11e44849003","Holothuria theeli","C8445BD5-E61F-4FA3-8DC1-2C038957EC53",NA,NA
"Holothuriidae","Holothuria","theeli","6e69384a-f959-4c12-8f79-014a709d24de","Holothuria theeli","821C88AD-36BF-4545-8AFC-FA87A370AD82",NA,NA
"Holothuriidae","Holothuria","theeli","0b1e2cc5-ac92-4085-a6b6-844053f44668","Holothuria theeli","4F5673A2-072C-4F36-9A43-6E142E09C4FC",NA,NA
"Holothuriidae","Holothuria","theeli","ef1d5fc6-afcf-4ed9-9604-6b1ea955a08c","Holothuria theeli","B5AF7BDE-0450-405C-88C3-B7C38AF29315",NA,NA
"Holothuriidae","Holothuria","theeli","0ebc01e6-df70-4c42-817d-148bf8ccfd90","Holothuria theeli","A170C74A-8F41-4AC4-A113-751A733CB884",NA,NA
"Holothuriidae","Holothuria","theeli","41c5d1a3-3c67-4e86-b02a-2ee087275a10","Holothuria theeli","1181A84A-B064-46D6-8731-C8A724B7F310",NA,NA
"Holothuriidae","Holothuria","theeli","b4643bb8-9a27-4f51-a93a-9dabd9ed3e81","Holothuria theeli","2CBBE39D-F23C-40EA-9523-CDDC1E484CFB",NA,NA
"Holothuriidae","Holothuria","theeli","ab710779-4208-4248-be31-1f1c167aa1b0","Holothuria theeli","487A1604-E8C1-48CB-9E3C-C127BDF64ED9",NA,NA
"Holothuriidae","Holothuria","theeli","24d89f02-ccde-4591-b45c-6571065991ef","Holothuria theeli","A4F24D5F-032A-4C4A-B21F-8A8EB2F3902D",NA,NA
"Holothuriidae","Holothuria","theeli","c8a73149-5174-4437-bbc1-844795ac8a02","Holothuria theeli","F618D709-1897-439E-A8B3-ABF76CD3ECA6",NA,NA
"Holothuriidae","Holothuria","paraprinceps","fea35203-5219-4119-a3fa-a97fd031d08f","Holothuria (Theelothuria) paraprinceps","MCZ:IZ:HOL-2112",NA,NA
"Holothuriidae","Holothuria","paraprinceps","21403c41-7316-42b3-9119-8a6bef24a718","Holothuria (Theelothuria) paraprinceps","MCZ:IZ:HOL-1807",NA,NA
"Holothuriidae","Holothuria","paraprinceps","2df05b71-2cde-4ec2-858c-0347c2c9755d","Holothuria (Theelothuria) paraprinceps","MCZ:IZ:HOL-1980",17.7666666667,-101.7
"Holothuriidae","Holothuria","spinifera","94c488c5-b3dc-43f6-bdf9-81385cc33619","Holothuria (Theelothuria) spinifera","MCZ:IZ:HOL-1538",-15.34278,124.53833
"Holothuriidae","Holothuria","spinifera","59e527c0-2550-429e-afa9-5eee9c7a68a1","Holothuria (Theelothuria) spinifera","MCZ:IZ:HOL-4321",NA,NA
"Holothuriidae","Holothuria","spinifera","361b1b79-f484-49da-a826-60253cb205c0","Holothuria (Theelothuria) spinifera","MCZ:IZ:HOL-1536",-17.96361,122.23028
"Holothuriidae","Holothuria","spinifera","bf871cee-58a7-4fd8-8b71-08d5ca257e2c","Holothuria (Theelothuria) spinifera","MCZ:IZ:HOL-1537",-18.051805,122.203172
"Holothuriidae","Holothuria","impatiens","a624b892-34a0-4995-93d0-832472c0b303","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-1894",NA,NA
"Holothuriidae","Holothuria","impatiens","a98dc9a0-a8ea-40c2-831b-f6cd6487c325","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-1889",NA,NA
"Holothuriidae","Holothuria","impatiens","af63a6cd-04a0-4586-b0d0-de74503adec3","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-1403",18.46908,-77.931086
"Holothuriidae","Holothuria","impatiens","9e76d5bf-5ded-4c43-9df6-d5e34446dfd8","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-868",NA,NA
"Holothuriidae","Holothuria","impatiens","f5bd0365-f84b-428e-89b2-fe2638608861","Holothuria (Thymiosycia) impatiens","MCZ:IZ:128086",NA,NA
"Holothuriidae","Holothuria","impatiens","e5a03c62-9183-4127-8ca4-432112a9f333","Holothuria (Thymiosycia) impatiens","MCZ:IZ:127909",NA,NA
"Holothuriidae","Holothuria","impatiens","ac9d1527-aa66-46ac-988f-0d64ea4c9111","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-1887",NA,NA
"Holothuriidae","Holothuria","impatiens","4d865e00-a647-43f7-8661-85dc1fa10d7c","Holothuria (Thymiosycia) impatiens","MCZ:IZ:128085",NA,NA
"Holothuriidae","Holothuria","impatiens","2a5b47ef-b477-498a-b741-471e127cc5f4","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-1032",-9.91518,144.05164
"Holothuriidae","Holothuria","impatiens","0342d09c-3387-4cf2-bdb0-3c92e46aa395","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-1888",0.310934,-89.954333
"Holothuriidae","Holothuria","impatiens","3e5203f0-a698-4a07-a17f-a02ab6abd8fe","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-4080",NA,NA
"Holothuriidae","Holothuria","impatiens","16921beb-6f50-4b0f-8c53-b2533fafb748","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-2106",NA,NA
"Holothuriidae","Holothuria","impatiens","70d316f6-81c1-4211-9da6-547bbecd511b","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-1409",11.179396,-60.835592
"Holothuriidae","Holothuria","impatiens","5d04894d-9b45-4d8d-846e-b7e58fec329e","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-1170",11.179396,-60.835592
"Holothuriidae","Holothuria","impatiens","92a0d3a3-d282-4bd1-abdb-852f2322a441","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-1261",-18.152256,178.462672
"Holothuriidae","Holothuria","impatiens","9176fb14-da12-490d-8306-0a55a053065f","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-540",NA,NA
"Holothuriidae","Holothuria","impatiens","d1ca55b2-c630-4aec-80ad-2ccd68abce69","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-2105",NA,NA
"Holothuriidae","Holothuria","impatiens","fe3a8166-5235-4fef-a8d6-816f13c5d66c","Holothuria (Thymiosycia) impatiens","MCZ:IZ:128093",NA,NA
"Holothuriidae","Holothuria","impatiens","9a50307c-a843-4871-a0f6-cb2df450df35","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-1518",-17.96361,122.23028
"Holothuriidae","Holothuria","impatiens","8538809d-22d1-4085-a195-e30e5dc2801b","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-1043",-9.91518,144.05164
"Holothuriidae","Holothuria","impatiens","5a1068c9-c394-404b-8697-224d03e465e7","Holothuria (Thymiosycia) impatiens","MCZ:IZ:128095",NA,NA
"Holothuriidae","Holothuria","impatiens","3b87e5c4-db1c-4f6a-b657-5db10928cc4a","Holothuria (Thymiosycia) impatiens","MCZ:IZ:30901",NA,NA
"Holothuriidae","Holothuria","impatiens","29738208-9f68-4849-a390-dcd9967c228a","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-1890",NA,NA
"Holothuriidae","Holothuria","impatiens","01fa396a-f2b1-4f77-93c8-5dcda2549701","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-4076",NA,NA
"Holothuriidae","Holothuria","impatiens","3300fa05-889f-464a-935c-42c8dac74871","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-4081",NA,NA
"Holothuriidae","Holothuria","impatiens","f6852c40-8822-434e-a3c3-ff46c67f9c8b","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-1775",NA,NA
"Holothuriidae","Holothuria","impatiens","e5574928-b367-43be-ae1a-2a0be26d4b05","Holothuria (Thymiosycia) impatiens","MCZ:IZ:127907",NA,NA
"Holothuriidae","Holothuria","impatiens","76e5c35f-4cb7-4386-8fa1-67bd4a574f54","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-1401",NA,NA
"Holothuriidae","Holothuria","impatiens","b00fadc9-d343-4a6f-b0da-8c227bb34ff8","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-1801",NA,NA
"Holothuriidae","Holothuria","impatiens","49ae3363-d464-4b72-9a59-8c8d2fca0549","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-1521",-18.571347,121.729044
"Holothuriidae","Holothuria","impatiens","4cc11837-004e-4a3f-bd15-cbc7d34dbd0c","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-641",-17.940855,178.616667
"Holothuriidae","Holothuria","impatiens","3521e720-f07f-41ed-939d-747f661de346","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-1413",-6.028749,39.473784
"Holothuriidae","Holothuria","impatiens","ae0d2e79-d7d6-449e-a16a-08f5796e4f90","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-1035",-9.91518,144.05164
"Holothuriidae","Holothuria","impatiens","80fcdf0b-afc7-4c55-a116-5946b982366d","Holothuria (Thymiosycia) impatiens","MCZ:IZ:128094",NA,NA
"Holothuriidae","Holothuria","impatiens","2dad4878-fbec-4082-ab45-7b455480b43f","Holothuria (Thymiosycia) impatiens","MCZ:IZ:128090",NA,NA
"Holothuriidae","Holothuria","impatiens","94a07090-0e5d-4763-9a51-e49465a296d5","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-1892",NA,NA
"Holothuriidae","Holothuria","impatiens","ea9a37c4-1629-4bd9-b4b6-e20a44ce92e8","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-4074",NA,NA
"Holothuriidae","Holothuria","impatiens","d9f66690-5327-4099-80b1-f1ab18ceec78","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-1034",-9.91518,144.05164
"Holothuriidae","Holothuria","impatiens","6dcb0469-6098-4b32-b20d-83cf04d5e440","Holothuria (Thymiosycia) impatiens","MCZ:IZ:128097",NA,NA
"Holothuriidae","Holothuria","impatiens","088d332d-7ffc-47df-8b9d-ad40cc3d3b78","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-513",NA,NA
"Holothuriidae","Holothuria","impatiens","5b92b0db-4b5a-4d11-a445-a73b68a6e9a3","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-1105",13.506196,120.953295
"Holothuriidae","Holothuria","impatiens","090dadfc-0f68-4ca4-9343-3fec5b31a3bb","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-4075",NA,NA
"Holothuriidae","Holothuria","impatiens","59864751-3727-41e0-a616-fe4139188c13","Holothuria (Thymiosycia) impatiens","MCZ:IZ:128089",NA,NA
"Holothuriidae","Holothuria","impatiens","30aee98a-1eb3-4427-a2df-062290298f4e","Holothuria (Thymiosycia) impatiens","MCZ:IZ:126417",NA,NA
"Holothuriidae","Holothuria","impatiens","2e8a0a07-d9c7-44bf-a716-9d2db597b321","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-645",NA,NA
"Holothuriidae","Holothuria","impatiens","a965088f-2654-4801-a1f5-f2071f31e428","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-3035",NA,NA
"Holothuriidae","Holothuria","impatiens","32029834-dd0f-4f0d-bedb-8e5d7b6adda2","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-4073",NA,NA
"Holothuriidae","Holothuria","impatiens","f5942dec-a205-4cb4-847e-e2f884583740","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-1040",NA,NA
"Holothuriidae","Holothuria","impatiens","a7982e0a-bc89-43dc-9815-8ac98dbc9d51","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-1800",NA,NA
"Holothuriidae","Holothuria","impatiens","a2308f10-6516-4c6f-a9ae-3a8cf0cb9495","Holothuria (Thymiosycia) impatiens","MCZ:IZ:30900",NA,NA
"Holothuriidae","Holothuria","impatiens","ec83a858-896b-4b63-83e0-b66484cc9081","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-565",NA,NA
"Holothuriidae","Holothuria","impatiens","6099e6a5-0c0a-4934-9834-7aeed8946b7b","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-1891",NA,NA
"Holothuriidae","Holothuria","impatiens","4cffa685-627c-4af3-a00a-58a49f4b156a","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-514",NA,NA
"Holothuriidae","Holothuria","impatiens","0ab48d9f-9ac0-4f85-a026-894873ed86ff","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-1041",-9.91518,144.05164
"Holothuriidae","Holothuria","impatiens","697b0ea8-9590-4cc5-9dd6-601b82d9eaa1","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-646",NA,NA
"Holothuriidae","Holothuria","impatiens","d4616d4d-537a-48f8-a242-2a63e880db2d","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-2162",NA,NA
"Holothuriidae","Holothuria","impatiens","9adc312c-aa43-4438-bc79-a73df91bbd85","Holothuria (Thymiosycia) impatiens","MCZ:IZ:126421",NA,NA
"Holothuriidae","Holothuria","impatiens","fd09b886-a93d-4cec-bb8d-185736c458bb","Holothuria (Thymiosycia) impatiens","MCZ:IZ:128092",NA,NA
"Holothuriidae","Holothuria","impatiens","a0f41c42-4453-4da6-a888-55136f539a59","Holothuria (Thymiosycia) impatiens","MCZ:IZ:128096",NA,NA
"Holothuriidae","Holothuria","impatiens","303fba0c-2ce6-4672-ace1-117b164e1722","Holothuria (Thymiosycia) impatiens","MCZ:IZ:32011",16.85,-99.9
"Holothuriidae","Holothuria","impatiens","9a1cc7b2-c884-4461-a9be-8f46166c7808","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-1037",NA,NA
"Holothuriidae","Holothuria","impatiens","eca3c411-4561-42f5-9d19-cb2bfc209ba1","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-2103",NA,NA
"Holothuriidae","Holothuria","impatiens","6e7f4a64-a8b0-4d6a-a591-957ae6210db7","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-699",-6.028749,39.473784
"Holothuriidae","Holothuria","impatiens","08e540d5-4618-45b4-bb52-de6cbbfa72fb","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-2000",32.288889,-64.760556
"Holothuriidae","Holothuria","impatiens","0d94c7f6-03bf-48af-925c-fc47bbd9d391","Holothuria (Thymiosycia) impatiens","MCZ:IZ:126420",NA,NA
"Holothuriidae","Holothuria","impatiens","8b78bf80-c1c6-47ff-bc4c-df2ad91314cd","Holothuria (Thymiosycia) impatiens","MCZ:IZ:127904",NA,NA
"Holothuriidae","Holothuria","impatiens","eef30a75-600e-4b0e-9262-e8f6585db99e","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-643",NA,NA
"Holothuriidae","Holothuria","impatiens","764bd453-c47c-4cf2-a4a0-62cda06b694e","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-566",NA,NA
"Holothuriidae","Holothuria","impatiens","f5001d0b-8abd-4056-af43-8993c7a95272","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-1039",-9.91518,144.05164
"Holothuriidae","Holothuria","impatiens","d621485d-c187-4585-842e-75ff184bebc4","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-1818",NA,NA
"Holothuriidae","Holothuria","impatiens","7e76f6f8-ee5e-4c6f-b0ce-c251639d2024","Holothuria (Thymiosycia) impatiens","MCZ:IZ:128087",NA,NA
"Holothuriidae","Holothuria","impatiens","042008c1-b28b-4fd3-917a-1bb6845f6bb8","Holothuria (Thymiosycia) impatiens","MCZ:IZ:128088",NA,NA
"Holothuriidae","Holothuria","impatiens","9091fa50-0328-42e8-aee2-b9e1693053e5","Holothuria (Thymiosycia) impatiens","MCZ:IZ:127903",0.310934,-89.954333
"Holothuriidae","Holothuria","impatiens","dc65e715-2f61-420d-bb7d-92cc7a54d472","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-634",NA,NA
"Holothuriidae","Holothuria","impatiens","de820446-02dc-4618-93a7-e8117522291a","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-1520",NA,NA
"Holothuriidae","Holothuria","impatiens","d0aca755-c2c8-4f2f-aadd-da3200232d8b","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-640",16.2966,-99.972907
"Holothuriidae","Holothuria","impatiens","89077552-0f9b-476e-b786-7f26812c3f64","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-2095",NA,NA
"Holothuriidae","Holothuria","impatiens","bbb8c556-828f-4b3d-8b51-39a2c451bcd6","Holothuria (Thymiosycia) impatiens","MCZ:IZ:128091",NA,NA
"Holothuriidae","Holothuria","impatiens","7ba268ef-cbf7-4ad1-b96c-8335fbc4792d","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-1893",NA,NA
"Holothuriidae","Holothuria","impatiens","a24e1693-b1c6-4abc-aa4c-3d0af2fb9ade","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-1036",-9.91518,144.05164
"Holothuriidae","Holothuria","impatiens","1b37c46f-f1d1-426f-8e88-7866cdf0f017","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-637",-0.253121,-90.930267
"Holothuriidae","Holothuria","impatiens","c4eda09d-8980-4fa6-abca-4ea6536d5504","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-1405",18.2644444444,-64.7588888889
"Holothuriidae","Holothuria","impatiens","1b43dad1-7ab7-49f8-a736-652344a33774","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-4077",NA,NA
"Holothuriidae","Holothuria","impatiens","f15599d0-d9df-471b-be63-2582001a379f","Holothuria (Thymiosycia) impatiens","MCZ:IZ:127825",19.6,-105.1416666667
"Holothuriidae","Holothuria","impatiens","f6e42c76-5792-4742-9ce6-7b435e2214c6","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-1038",NA,NA
"Holothuriidae","Holothuria","impatiens","7fb39cd0-86e9-4b24-96da-484e7fa0951b","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-1411",18.218696,-77.313232
"Holothuriidae","Holothuria","impatiens","b6f007ea-0dab-417e-923b-b04a38206481","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-1033",-9.91518,144.05164
"Holothuriidae","Holothuria","impatiens","c0d56013-cbe9-42d1-ba05-014575b6b213","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-1244",NA,NA
"Holothuriidae","Holothuria","impatiens","a7d4ce0d-c68c-4347-829f-f148fd5c935e","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-636",NA,NA
"Holothuriidae","Holothuria","impatiens","fdf1686f-c6ca-46ea-acd5-825dc5ad59cb","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-638",NA,NA
"Holothuriidae","Holothuria","impatiens","24625fcf-f00f-481e-bf7f-8d125ef4baeb","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-1519",-15.34278,124.53833
"Holothuriidae","Holothuria","impatiens","a3cd1e68-a68c-446e-a110-b7428b079763","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-564",NA,NA
"Holothuriidae","Holothuria","impatiens","420953ec-c2ac-4207-bd75-de2909f14ec9","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-1410",NA,NA
"Holothuriidae","Holothuria","impatiens","b63053fa-4274-4d4a-8b19-a276e6210666","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-635",-1.381306,-90.530712
"Holothuriidae","Holothuria","impatiens","b30b903b-6ddd-4ddc-92f5-e908afd68fb9","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-1422",-6.028749,39.473784
"Holothuriidae","Holothuria","impatiens","e73add85-32ee-4b43-abe4-c0deddc5c85a","Holothuria (Thymiosycia) impatiens","MCZ:IZ:127905",NA,NA
"Holothuriidae","Holothuria","impatiens","33eb9096-30b6-4ca5-8385-47966ee17513","Holothuria (Thymiosycia) impatiens","MCZ:IZ:127906",NA,NA
"Holothuriidae","Holothuria","impatiens","403b8dcc-dcc4-4379-b0df-062d352969e5","Holothuria (Thymiosycia) impatiens","MCZ:IZ:127908",NA,NA
"Holothuriidae","Holothuria","impatiens","e3b80d79-cd38-4b59-8d2b-a4519a10d704","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-2104",NA,NA
"Holothuriidae","Holothuria","impatiens","de223347-cfdd-4e12-a935-5160bca6fb4b","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-4078",NA,NA
"Holothuriidae","Holothuria","impatiens","d3e0db9c-d185-40e5-984b-3aee614fd698","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-1517",NA,NA
"Holothuriidae","Holothuria","impatiens","4846c70e-5b43-4553-9adf-0162059df7cb","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-668",NA,NA
"Holothuriidae","Holothuria","impatiens","95103199-cd32-4955-87e1-379b40d0ba82","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-639",NA,NA
"Holothuriidae","Holothuria","impatiens","653fd4b5-63b6-4deb-89be-8e42b4ff008e","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-4079",NA,NA
"Holothuriidae","Holothuria","impatiens","fc91dff8-bc69-40f7-9cb7-8d50ff1d8574","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-1792",NA,NA
"Holothuriidae","Holothuria","impatiens","ee11393a-63ef-48cc-8696-7b52e305276d","Holothuria (Thymiosycia) impatiens","MCZ:IZ:HOL-647",NA,NA
"Holothuriidae","Holothuria","impatiens","0135f430-4a7b-450f-aff4-d7d3a1c0dc5f","Holothuria (Thymiosycia) impatiens","MCZ:IZ:128098",NA,NA
"Holothuriidae","Holothuria","impatiens","554d51c7-34e6-4f0b-9a38-355c0c2600cb","Holothuria (Thymiosycia) impatiens","MCZ:IZ:128099",NA,NA
"Holothuriidae","Holothuria","macroperona","b401b945-657a-40b1-a8c6-8607502ec317","Holothuria (Thymiosycia) macroperona","MCZ:IZ:HOL-1544",NA,NA
"Holothuriidae","Holothuria","macroperona","5f5b5597-548f-4774-a671-922e6de4b88c","Holothuria (Thymiosycia) macroperona","MCZ:IZ:HOL-1514",NA,NA
"Holothuriidae","Holothuria","macroperona","7aceab80-4f91-44f1-b509-88d4682dce4f","Holothuria (Thymiosycia) macroperona","MCZ:IZ:HOL-1545",NA,NA
"Holothuriidae","Holothuria","macroperona","32e2ca7d-4263-4f01-ad21-88e6eb3384c9","Holothuria (Thymiosycia) macroperona","MCZ:IZ:HOL-1546",NA,NA
"Holothuriidae","Holothuria","macroperona","6974382f-9524-4648-85ad-90e899055a50","Holothuria (Thymiosycia) macroperona","MCZ:IZ:HOL-1515",-33.31333,115.64778
"Holothuriidae","Holothuria","macroperona","fe429931-af5f-4d17-b440-2cac8cc53fe2","Holothuria (Thymiosycia) macroperona","MCZ:IZ:HOL-1516",NA,NA
"Holothuriidae","Holothuria","minax","c510248f-701c-4e93-82a4-3d849583c27d","Holothuria (Thymiosycia) minax","MCZ:IZ:HOL-669",NA,NA
"Holothuriidae","Holothuria","strigosa","6a2070f6-4386-492e-a75b-82adfeb17ec1","Holothuria (Thymiosycia) strigosa","MCZ:IZ:HOL-708",NA,NA
"Holothuriidae","Holothuria","trapedza","656d9154-879f-42d7-9b49-526f2c02db0e","Holothuria trapedza","MCZ:IZ:HOL-1065",-16.762555,145.981093
"Holothuriidae","Holothuria","truncata","428e50fe-6309-46ca-8caf-89873b223bac","Holothuria truncata","638DCB81-7316-4326-88E1-655929BC3B40",-23.4417666666667,151.900433333333
"Holothuriidae","Holothuria","truncata","1083a71a-f7d0-4b8a-9aa0-433452a27ce2","Holothuria truncata","8AE46206-B427-45B6-999E-E82CDDFCBACF",-23.2891333333333,151.76695
"Holothuriidae","Holothuria","truncata","9b7303a1-6358-46e3-b23e-886fed66f532","Holothuria truncata","844E9822-0F86-4500-A6CD-72F7DFCDF0AD",-23.4417666666667,151.900433333333
"Holothuriidae","Holothuria","truncata","7ee90144-2d05-49fa-b9a8-0310542cdc4e","Holothuria truncata","70160F55-C1C0-4E4B-8AE5-57992819CA9D",13.5,144.8
"Holothuriidae","Holothuria","truncata","f7ce36d7-3550-4ebc-94f5-21757693a42f","Holothuria truncata","4E85CBB2-F474-481D-ABD3-8B7D821D515A",-23.42996,151.9505
